Date,signal_date,method,strategy,069500_weight,114260_weight,153130_weight,rule_signal,rule_description,strategy_return,cumulative_return,portfolio_value
2015-09-30,2015-08-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.009506901306588,0.05428468623053018,1.0542846862305302
2015-10-31,2015-09-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.020307533412447464,0.07569460772238834,1.0756946077223883
2015-11-30,2015-10-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0086408940506986,0.06639964458615144,1.0663996445861514
2015-12-31,2015-11-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0003973234484021665,0.06682335017031327,1.0668233501703133
2016-01-31,2015-12-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.009656431924371966,0.05652164311406316,1.0565216431140632
2016-02-29,2016-01-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0079819359802726,0.06495473123117201,1.064954731231172
2016-03-31,2016-02-29,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.015012506351088131,0.0809423708974013,1.0809423708974013
2016-04-30,2016-03-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0001168782096144334,0.0808160322883944,1.0808160322883944
2016-05-31,2016-04-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0016575668434742998,0.07902450746937761,1.0790245074693776
2016-06-30,2016-05-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.004566522344273567,0.08395189699275529,1.0839518969927553
2016-07-31,2016-06-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.010949224439235666,0.09582032959426434,1.0958203295942643
2016-08-31,2016-07-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0059072074060047,0.10229356756089403,1.102293567560894
2016-09-30,2016-08-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.002252867473113733,0.10477688888507442,1.1047768888850744
2016-10-31,2016-09-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0031884063998721666,0.1012544111821223,1.1012544111821223
2016-11-30,2016-10-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.004094266744982608,0.09674558186865401,1.096745581868654
2016-12-31,2016-11-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.014063980571360166,0.11217019042377996,1.11217019042378
2017-01-31,2016-12-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.011872406235655667,0.12537432672767768,1.1253743267276777
2017-02-28,2017-01-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0023961963800120997,0.12807094461554103,1.128070944615541
2017-03-31,2017-02-28,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0155926511412925,0.14566056131755944,1.1456605613175594
2017-04-30,2017-03-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.008539160716373333,0.1554435409770607,1.1554435409770607
2017-05-31,2017-04-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.02245401536909887,0.18138788800428562,1.1813878880042856
2017-06-30,2017-05-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.008253107690499535,0.19113800946823667,1.1911380094682367
2017-07-31,2017-06-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0032537876304274,0.19501371958957647,1.1950137195895765
2017-08-31,2017-07-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0063331708368011995,0.18744549355109452,1.1874454935510945
2017-09-30,2017-08-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.009120356248264102,0.19827541947767613,1.1982754194776761
2017-10-31,2017-09-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.015820820822352782,0.2172331201850619,1.217233120185062
2017-11-30,2017-10-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.006830430282880965,0.20891889421962406,1.208918894219624
2017-12-31,2017-11-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0031843140637014666,0.21276847165636226,1.2127684716563623
2018-01-31,2017-12-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.008668670782875566,0.22328156227300244,1.2232815622730024
2018-02-28,2018-01-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0182275999083302,0.2009840753806531,1.200984075380653
2018-03-31,2018-02-28,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.004445858158675966,0.20632348023062397,1.206323480230624
2018-04-30,2018-03-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.009523105192286035,0.21781142562878464,1.2178114256287846
2018-05-31,2018-04-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.011237720807092167,0.20412600083188148,1.2041260008318815
2018-06-30,2018-05-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.009507304334660701,0.19267800848469485,1.1926780084846949
2018-07-31,2018-06-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0007704603413472332,0.19175909737916053,1.1917590973791605
2018-08-31,2018-07-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0045705422064022325,0.19720608263359574,1.1972060826335957
2018-09-30,2018-08-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0019349264164053998,0.1995225883087648,1.1995225883087648
2018-10-31,2018-09-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.03864777457644564,0.1531637097164531,1.153163709716453
2018-11-30,2018-10-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.011308464881085233,0.16620422102992372,1.1662042210299237
2018-12-31,2018-11-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.005633539493796566,0.15963436349291937,1.1596343634929194
2019-01-31,2018-12-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.03188421499145957,0.1966083948500119,1.196608394850012
2019-02-28,2019-01-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0016789742386959666,0.19459932018125126,1.1945993201812513
2019-03-31,2019-02-28,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.005060258396885832,0.18855433894038987,1.1885543389403899
2019-04-30,2019-03-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.010081192387361701,0.20053638389408124,1.2005363838940812
2019-05-31,2019-04-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.022823155562683304,0.1731363552458054,1.1731363552458054
2019-06-30,2019-05-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.020165614650540536,0.1967933709182319,1.196793370918232
2019-07-31,2019-06-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.010353801654958033,0.18440200973377596,1.184402009733776
2019-08-31,2019-07-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.008134378738862733,0.17476763520753136,1.1747676352075314
2019-09-30,2019-08-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0191980596606677,0.19732089435566724,1.1973208943556672
2019-10-31,2019-09-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0024147636299969005,0.2002121413047928,1.2002121413047928
2019-11-30,2019-10-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0018935060731308333,0.20248475028339885,1.2024847502833989
2019-12-31,2019-11-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.025667474462761533,0.2333494969031582,1.2333494969031582
2020-01-31,2019-12-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.007945620575954,0.22354976976322183,1.2235497697632218
2020-02-29,2020-01-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.01699805855731313,0.20275179912899954,1.2027517991289995
2020-03-31,2020-02-29,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.03749300357409343,0.15765702162550865,1.1576570216255087
2020-04-30,2020-03-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.03151413453496893,0.19413958075036652,1.1941395807503665
2020-05-31,2020-04-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.014604187082227433,0.21157901858993733,1.2115790185899373
2020-06-30,2020-05-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.016216021926894947,0.23122601052155756,1.2312260105215576
2020-07-31,2020-06-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.023920227566852463,0.2606772168794611,1.260677216879461
2020-08-31,2020-07-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.007706614673417599,0.27039277041750753,1.2703927704175075
2020-09-30,2020-08-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0051224595310537325,0.27690030597251436,1.2769003059725144
2020-10-31,2020-09-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.010039635455116767,0.26408069238802323,1.2640806923880232
2020-11-30,2020-10-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.04991651644617113,0.32717919705889753,1.3271791970588975
2020-12-31,2020-11-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.04653084914378933,0.38893397206402036,1.3889339720640204
2021-01-31,2020-12-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.014718536986045232,0.4093770481030192,1.4093770481030192
2021-02-28,2021-01-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0046913747380715335,0.4159889639829075,1.4159889639829075
2021-03-31,2021-02-28,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0033800253938123,0.4207750426385277,1.4207750426385277
2021-04-30,2021-03-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.006587145499318899,0.4301338945661888,1.4301338945661888
2021-05-31,2021-04-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0032613036807721666,0.4347979955005348,1.4347979955005348
2021-06-30,2021-05-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0076107497691589665,0.44571788401358003,1.44571788401358
2021-07-31,2021-06-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.008608709598475501,0.43327211858878467,1.4332721185887847
2021-08-31,2021-07-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.00325871455887205,0.42860149386911406,1.428601493869114
2021-09-30,2021-08-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.016147104662231633,0.40553371602698896,1.405533716026989
2021-10-31,2021-09-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.01474164724187088,0.3848138337987632,1.3848138337987632
2021-11-30,2021-10-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.008332674265660965,0.373274631203137,1.373274631203137
2021-12-31,2021-11-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.023084689289412864,0.4049762493734943,1.4049762493734943
2022-01-31,2021-12-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.03257462855275983,0.35920966992470316,1.3592096699247032
2022-02-28,2022-01-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0038493363536262664,0.3644417251193446,1.3644417251193446
2022-03-31,2022-02-28,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0012446881767540334,0.3661400296024706,1.3661400296024706
2022-04-30,2022-03-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.011996279825962266,0.3497514315259109,1.349751431525911
2022-05-31,2022-04-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.00025175386922626666,0.35009123667129116,1.3500912366712912
2022-06-30,2022-05-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.04718608738698007,0.28638571359732357,1.2863857135973236
2022-07-31,2022-06-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.023262076374693897,0.3163097163143396,1.3163097163143396
2022-08-31,2022-07-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.007096623387256267,0.30696836199667055,1.3069683619966705
2022-09-30,2022-08-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.043957409242405036,0.24951741884150724,1.2495174188415072
2022-10-31,2022-09-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.023500036315461333,0.2788811235610842,1.2788811235610842
2022-11-30,2022-10-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.030778394789242703,0.31824303167055734,1.3182430316705573
2022-12-31,2022-11-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.025298711481919166,0.28489318154927346,1.2848931815492735
2023-01-31,2022-12-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.035925584703609396,0.33105372037811187,1.3310537203781119
2023-02-28,2023-01-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.005501050290780399,0.32373152692258156,1.3237315269225816
2023-03-31,2023-02-28,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.016250581390964164,0.3452429338406222,1.3452429338406222
2023-04-30,2023-03-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.005560058487580967,0.35272256323278106,1.352722563232781
2023-05-31,2023-04-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.013570271997565834,0.3710793763530944,1.3710793763530944
2023-06-30,2023-05-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0007711314449240665,0.37002209393250163,1.3700220939325016
2023-07-31,2023-06-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.007302697717808299,0.38002695115120955,1.3800269511512095
2023-08-31,2023-07-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.007052710367669199,0.3702940207651626,1.3702940207651626
2023-09-30,2023-08-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.007256568362887466,0.36035038852622425,1.3603503885262243
2023-10-31,2023-09-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.021647797709956864,0.3309017985007474,1.3309017985007474
2023-11-30,2023-10-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.043260581602828634,0.38847738436014034,1.3884773843601403
2023-12-31,2023-11-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.02773391914772813,0.4269853038764335,1.4269853038764335
2024-01-31,2023-12-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0197859763345929,0.39875100642412264,1.3987510064241226
2024-02-29,2024-01-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.020229216888077328,0.42704664390549274,1.4270466439054927
2024-03-31,2024-02-29,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.021855404541053135,0.4582353256069993,1.4582353256069993
